0,Shampooing now. 
0,[at]musclenerd @iphone-dev it seems you encounter the same problem then me  Intense Debate is down (502 Bad Ga.. http://bit.ly/kmr1Q
0,Gotta go guys wilk be back in an hour on my laptop! @honeyjune once again sorry sis! 
0,I don't wanna go to work 
0,"@KendraKellogg yeah I realize that's what I need to do, but when I go through and redo the entire code, each div within bigall is closed "
0,cant study. too many things going on. 
1,@TheAdamGregory I watched 17 Again today. Didnt know you were in there so I was kinda surprised when I saw you 
1,"my cavity is gone now! Just enjoying my fun slim-fast shake, its actually not too bad "
0,Work 7am-1pm tomorrow on EZ scan. Gah. 
1,@featureBlend You're welcome! 
0,i think im using sagas wrong. 
1,Be Excellent to Each Other 
0,What do you do if a blonde throws a grenade at you? Pull the pin and throw it back. hahahaha not.. I need a good joke 
1,baixando CD do take that 
0,@leaahrrrB aw i wish you were here for your birthday too 
1,"going to watch a dvd with hubby,'Eagle Eye', twit u all 2morrow, cia "
1,@yaeljk interview took place about 4 days ago 
1,@alexandriaap it's ok hhun! don't be so down! 
1,Another glorious day in Manchester! Proving that it doesn't always rain here 
0,TRYING to understand how this thing works and get over the fact i spelt my name wrong on the stupid username 
1,Booking shows 
0,Prayer led to crying...smh.... Maybe I should just go to sleep. I hate feeling this way. Godnight tweeties 
1,Well its like freakishly early in yhe morning   and we got devotions  then  who knows what's in store for us today.wish us luck 
0,"countdown: 12 days until britney concert. 15 until bday. 70 until EUROPE! 89 until jobro concert. uh, the wait "
1,Cute dress!  Hyped  http://lookbook.nu/look/134071
1,"@nlecam okay, adopted then "
1,"@HollywoodHames  lol I have a 12 pk of empty beer bottles sitting around  now, but oh well its the weekend, time to drink up "
1,Day one of my smoke free journey is almost over. Had one cigarette. Could really use another....but I won't. 
1,"off to JFK (again), should be in texas soon. "
1,@CandiceCordeiro umm no but i am a PRO at taking stuff outta the fridge and heating em up 
0,@ForestFrolic  i have bolts and bolts of fabric just waiting to be sewn... I could prolly have 300 or so items in the shop... 
0,@prettypoopie I feel your pain. My tires will not stay pumped. 
1,"@clocsen Thanks, I had thought of that myself. But then I have to show the photos from other Twitters first. "
1,halloween is gonna be insane! I would say my idea but I don't want it to be stolen 
1,@Lunasea2 depends on the mood 
0,Half of the fish are dead or on the verge.. 
0,back from bbq at BO-T CASSSSSSO! (bothwell castle) burnttttt! back to school tomorrowwwww  im gonna miss ''studying.''
0,i'm terribly tired 
0,I am so bored  No one ever wants to go out on the weekend with me anymore.
0,blï¿½ï¿½ï¿½ i have to do homework this whole weekend 
0,...headed to the city for the last photoshoot in this week's series. I'll be under for the rest of the day   but I'll be back tomorrow!!
1,Listening my son read Horrid Henry's Sleepover to me 
1,@liquidwings I think we're all very glad to hear from you 
0,@McFlyingGirl No  I was hoping to go to Glasgow for the UCATTIP and R:A but couldn't  you? xx
1,Hot outside but nice. 
1,academics FTW  #recasting # reforging
1,is good at making it happen...so i'm gonna make it happen 
1,"@stolenearth aww, yay! Thank you. "
0,"hot and bothered, nothing to do "
1,@txrocks75 prolly my least favorite book of all. lets get us some lunch and compare gripes. 
0,@clarisseaquino  =/ I had a bad experience my last visit too I thought he was gonna take away the braces but no  not till next month!
1,@RosevilleRockLn   You know I luvs you too
1,"The sun is coming up,..hello Mr Sun!! "
1,aha  me &amp; tieler are super trickyy! (; untill the myspace thing...
0,Watchin TV getting ready for another busy work day 
0,"@adriannecurry very true, i was just thinking they may be stained and ruined  if you can slavage them more power to you!"
0,i definetly did not want to get out of bed this morning  take me back to melbourne with my boy!!!!!
0,@SAvizi wow hot green tea?? I dunno about that lol jk..but I guess the hyper feeling only lasted 1 minute..I feel tired again 
0,"Have had enough of work and have deicded to try and sleep, thinking this may be a long night "
1,YAY no brotherr for a whole week! 
0,"@jennybdesign Shaun White Snowboarding, Skate2, Fifa09. you? But I havent signed in for like 3 weeks, my last day off "
0,"@HasanLC. Oh no! *tear drop, tear drop*  I'll be waitn. Lol."
1,@mattish ARGH! I just tweeted that to the wrong person. I meant to tweet that to @ishmatt - ok i think i'm drunk still from yesterday!!! 
0,feeling like a bit of a Freak today...dunno why 
0,@whirlygig77 @HelenPriestnall erm... Can't believe we're having this conversation   Do I have to answer?
1,@3L1SE hahahaha! gits and shiggles  awesome night.
1,@bradrhine I'm about half way through season 2. So I still have a long way to go 
1,"perfect rainy spring evening in denver. after today's hike, feel like im back in flag "
1,"yey, am crescut si io mare si am intrat in randul lumii... am PR3 "
1,Good Morning everyone...Enjoy this beautiful Sunday!  it's breakfast time...later. 
1,but my dentist neighbor gave me plaster teeth! 
0,"Not much 2 look forward to this wknd, marking 2 lots of test papers, tomorrow have 2 b at work all day 4 online students on campus test "
0,@NKOTBahamas2009  I was watching the game on tv and I saw that too!!!  I got so excited!  Too bad my phils lost 
1,@carliecarrcrash heyy 
1,WHole family up and dressed before 9am on a SUNDAY! What's happening? Must be good weather and car boot sale time again... 
0,Nearly at school 
1,About to play some tennis. Won against 1st pair at another school last saturday  just going out to playyyy FUN FUN FUN &lt;3
1,"@eyzrbrn it's ok babe, spreading the word "
0,Woke up and my knee was throbbing... This can't be good 
1,@purrwing btw...weren't you using a different username? I'm glad you're back to the name I know 
0,@retroshu today is a lil tough man i'm so sorry i've been so removed  i'm so crazy swamped this week...
0,"@SuperChrisss Ok thanks, me, andrew and lewis send our apologies as you didnt get to say anything before you left "
0,It's sunny!  But I'm still on the Dole 
0,@shustonphotos Your link is broken 
1,&quot;Like A Rolling Stone&quot;: what a great song. Putting it on ele's trip playlist; hope she doesn't take it personally. 
1,@theyellowone mhm. gws too. favorites 
1,"Before 12 on a Saturday and I'm already ready to go! Today, I'm doing pre-flight checks on the BMW in preparation for Autobahn tomorrow "
1,"I am going to answer all the tweets and messages directed to me now, God, I missed you, friends. "
0,my boys leave for hawaii tomorrow and whitney goes back to georgia on monday. ?ber boo  but more of a reason to travel
1,wishes na mas madali mag add ng friends dito..  http://plurk.com/p/z1jc8
0,@tricexbaby  she-she..your ass was proably sleep tonight. http://www.ustream.tv/recorded/1685444 you gotta watch ).
0,so now I know whats going on next school year  it could be better
1,@harrywilly i see.... well thanks for the nomination hehe  thats pretty cool!
0,i lost a follower 
1,@NurseMott You must think of alternative topics to post on Twitter from Facebook. I'm shocked at your lack of effort for a new Twitterer 
1,@Hamer30 She had it going on in her day 
1,Leaving Yellowman show sick add show. Great fucking weekend. 
1,"Busy dizzy with my websites updates.  Will finish them up soon.   Btw, Good morning everybody!"
1,@tmoenk only goal is to get the brain moving but some cool ideas end up coming out of the creativity.  (plus it breaks up the bla bla bla 
0,"sorry, i missed the practice for the ssc.  i`m pretty busy kasi, eh. :|"
0,@MxcnMaria: where is that? I wanna go!!!!!! 
1,"@toddwalker1221 It was a successful ascent and descent, no helicopter assistance needed  "
1,@naldzgraphics Hey Ronald  How have you been??
0,has to get ready for work.... poopy 
1,"@NatNatasha oh btw , i'm glad u're already updating twitter . welcome to twitterville "
1,Day 2 of NCS Meet of Champions. Eva picks up 6th place medal.  Go Campo!
0,@eggvip apparently I have to come into work for a meeting. 
1,"@MCR88 awwww okey , Goodluck with the exams u have left Anette "
0,@mileycyrus @TraceCyrus is your tour only in America? If so that sucks  englaaaaand!!!
1,having a Grizzly Sunday 
1,"@JennMcIntosh damn straight, totally agreeing with you...martini's any night of the week, especially your way "
0,"I am feeling drained today, not feeling good at all, going for a lie-down "
1,@kristenstewart9 Good luck! 
1,@_Velouria_ work on music 
1,@MattCohenIII it could be worse  so u usually a nite owl?
1,@flirtygrrl   Very interesting this dynamic we have.
0,is upset he'll miss Jay Leno's last Tonight Show tonight cuz he'll still be at work 
1,My wife is in trouble 
1,I'm gonna AIM with my friend gal and then off to sleep  Goodnight tweeties!
1,@cynthesizerr your so cute 
1,FIRST DAY OF SCHOOL  sigh** it was interesting having to be in the senior class with different CI's... Got to sort out subject loads fastâ¥
0,Air France plane crashes into Atlantic Ocean 
1,awwww!! i went to shopping  luv hysteric glamour!! so cool!!! ....do you know hys?? my fav brand is HYS and BAPE  luv you!!
1,so has the thunder and lightning passed you all now? 
1,"Just loaded up some classic 80's original movie soundtracks on my iPod.. Conan, RoboCop, Predator, The Terminator.. bliss.. "
1,Ready for a sunny day at Canyon Ranch Miami Beach.. We have day passes now! Tweet me for more details 
0,I HATE MOVING AND PACKING!  HEELLPP MEEEE!
1,@milnerant lol I wish I was at E3 
1,@SarahHoste haha  yeah but i was really fat then  
1,@itszikki shit i wouldnt even be mad at ya.. id brag FOR you 
0,signature were on BGMT i miss them 
0,I ate so much today 
0,@MrRathbone You're alive! These limited updates are like rainbows... quick and gone... 
1,Yay I woke up before 2:30 today  sorry I fell asleep on ya.
0,"@vampirefreak101 You're lucky. They won't show it in France  BTW, where did your image go?? "
0,I feel very annoyed with myself. I have literally done NOTHING for most of today though have got a pile of work to do 
1,@djdecoy Mostly.....but the rest of us get it.   
0,cannot believe how this day has flown by! Where does my time go??? And yoga didn't help any this morning either 
0,my lame-o husband had an off week too.  Virtually never ever ever is a lame-o husband.  guess everyone is entitled.  made me sad.  
0,"@jenny_wade ack, my question got misconstrued. I didn't mean it that way. "
1,I wish you all a happy day http://bit.ly/gB2hj 
1,Day off in New Orleans  gonna go explore!! I wanna get my face painted! ;)
1,@grahammitchell Paul was late on friday and now you?!  Hope you don't get chewed out. You guys should be done with school soon right?
0,"All by my lonesome in office, eating a scone and drinking a skinny capp. Missing @she_loves_tiki and @steverg @keeno and @dancooper "
1,'s out side of a house waitin for Nae!!! Lmao (BugginaboutEVERYTHING)  ..... Haha
0,so sad @peepmypolish is leaving me today for the rest of the week 
0,"@officialmgnfox Oh god, that is... SO not cool. You poor poor thing  Anything we can do? My condoleances "
1,I really like my hair like this   I would do it more often but it takes so loonnnnggg D: http://tinyurl.com/nqtulh
1,@davidmikush Subscribing to the YouTube right now! 
1,Got Milk?  Zachary Quinto has plenty to share  http://bit.ly/NLB21  (@kkjordan...I think you'll like this one!)
1,Finished keywording Patton Bowl photos w/ boat names. http://ow.ly/eec9 Not much wind.Not very spectacular. But I was on the water. 
1,is going to sleep! Getting up early to help with wedding things! Love you!! 
1,@AndrewGarza sweet as. What are you going to do with them? Grid connect them? Or go off grid with batteries?  #solar
0,So tired! Paris is wearing me outtt... Missing the boyfriend already 
0,I am so completely bored outta my brain 
1,"#TweetiePoll The poll is up.  Please vote.  Budgie is tired of being called, &quot;Hey YOU!!  BIRD!!&quot;  "
0,DAMN! Informers confirmed that wildlife contraband is hidden by poachers in a location that takes 7 hours to walk to with no jeep tracks 
1,@KitMeowMeow You should go buy Clear products then to help convince your dad. 
0,Was looking forward to going out today as well 
0,Transformers 2 looks to be good! Shame on me...I haven't seen the first one yet  But plan to before I see the second one...
0,"Back to work tomorrow, not looking forward to it "
0,Can't go to the emergency room  I don't have health insurance until military renews it in minimum 2 weeks.
0,"@jesuisjuba No, wasn't sure the status of Siren Fest, so bought tix for Pitchfork (same wknd)  We'll hafta schedule another trip."
0,"@IPRODIGYI when did you get there? i was there too, he ended up sitting next to me and phil.. but i guess @robdyrdek couldnt make it "
1,@westleyl Off to buy some quality black pudding 
0,I just had a red headed slut with Easton. Great shot! Miss u Lysette and Michelle. 
1,is moving house 
0,pissed off at my karate instructor cuz he yelled at me in front of everyone telling me what i did wrong... 
0,@harveyjames: i hope it's not too late to join your 'choose-a-cat-draw-a-girl' gig. 
0,@laurabosak OH NO! That is bad  Poor kiddo and OUCH with the blood draw. my kids still traumatized from bloodwork a month ago
0,wah i dont get to stay home today 
1,@JoshuaKerievsky hard at work! 
0,i keep refreshing the ct.com radar hoping the green blobs disappear... 
1,"Also, check out: http://www.youtube.com/selkefam &amp; http://www.youtube.com/CourtCRAZE "
0,L8 for the surf 2day  Headin ovr 2 BrewHouse for a good 1
0,"@trumpeteer sucks for being lactose intolerant.  sorry. but the blizzard was good, wasnt it?"
0,I hear everyone talk about how great twitter is and how you can follow so many cool things. I just don't know how 
0,My tummy hurts... 
0,is nursing the mother of all hangovers! My head hurts 
1,@MAWJones Don't cook any bills 
0,@SKeleven I miss you   Can't wait to see you at BLogCrush next week.
0,I miss long beach 
0,"ugh, stomach thing has me staying in tonight; hope this isn't an every six months thing... starting to see a cycle "
1,@johncmayer hey there! hope u r goood ;) I'm back on a Mayer-friendly station  just played SAY on 104.3MYfm...my version of a radio hug ;)
1,@celaV thanks  ...it was an awesome day!!!
0,@ToKeeO 95th lol sorry 4 not texting u back girl it was a lot of drama yesterday  so I'm about 2 go do sum damage control wit dan conners
0,It's already one o clock 
0,"@bebeld thank yoooou, bff &lt;3 ily SO much too, you know tat  e e enjoy MUITO os nossos meninos la hoje, for the both of us  &lt;3"
0,This is going to be a really long day if pulling data is this slow 
1,@noisydogstudio Thanks.  How are you and Albert?
0,@mmsanwar I hate how I won't see you ever again and especially next week because I won't have anyone to go yum cha with 
1,good morning! 
0,"@vchat I knowwww!!! Ugh, this sucks "
1,Getting ready for pictures.. And I FINALLY well almost have myself a summer job  yay for $$$$$$$ !
0,"Re; my last tweet, mr burns.... Someone just told me "
1,Forest gump in pod!! 
1,@MGHarris lol - will tell Ben at Lunch! He borrowed Ice Shock today too 
0,@elanlohmann Guilty as charged I guess 
1,At the HOTTEST SHOW IN CHICAGO chillin in VIP (thank u terrell  PYO AND POSITIVE ENT WE GETTIN IT IN !!!
1,"...Star Trek, boba &amp; mochi, first bar in Boston, up late wandering, having great conversations. Good night, good morning "
1,Luv it! Both my teams in the finals! 
1,tonight's the new season of run's house 
1,Soooo tired!!! Work ends Tuesday! Can you believe I have been on a job hunt since September! Let me know if you hear any job openings 
0,jus saw sumthn very interesting.. i did not likee. now it has me wonderingg 
0,"council meeting, so early "
1,"@adamwc Ya man, I've been on Coda since I switched to Mac. I can't say I don't love it too... but Expresso is calling me... "
1,@stizzay Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
0,erin is leaving today. Lansing is gonna get lonley again. 
1,"feasted on dimsum, roast duck, crispy pork and fried noodles with seafoods in xo sauce. smiling tummy "
1,I want the school day to be over already. Andy is coming home with me today 
1,chillaxin in sunny leeds  love it!!
1,@espankeh thanks for joining us with #marsiscoming  and sorry for the lots of updates
1,@RebekahGlass na house morphes into x files spelled backwards already 
1,well today is the last day of school before exams.  the last full day of school   
1,"@faulko1 sounds good.someone else cookin dinner,cant beat it.lol "
0,hates workin sundays 
0,Trying to watch my girl. My computer is fucking dead though 
1,@HealingWithin &quot;Litttle care for....&quot; LOL!! 
1,"Laptop undocked, take home work packed up, walking through the lobby. Well hello weekend, it's nice to see you "
1,"@CourtneySit so what do they say? My little cousin calls me Dorky because she can't pronounce it, now everyone calls me that "
0,"@limburger2001 Dogpiles just doesn't sound right...I think of either poop, or puppy-haemoroids "
0,"@unspeakableaxe Oh bummer, I guess they don't want me there, either. "
1,morning tweeters 
1,@missconway I know....most stations here suck but that's a good one.  that and Big Dog 95.9....all classic rock. 
0,"is with mum, nats and auntie sue,, having a good old chat,, if only i didn't have to revise aswell  x"
0,Home inspection went very badly.  Probably going to walk away from the condo.  I was almost a grown-up for a minute there. 
1,@katyperry That's what you get for waking up in... Paris 
0,okay... I can't twitter anymore.. I have to study..  ugh I HATE SCHOOL.. jk. but I thoroughly dislike it...
1,Oops! typo...I HAD such a great time teaching at Inside the Bungalow! Thanks Carrie...your place is beautiful and you're the best 
1,@Iseabal Morning Iseabal 
0,my throat hurts 
1,I Just Ate IceCream 
1,@Savoy41 haha yup..courtney a beast n he sexxxxy as hell too! 
0,@marshallbu *shudders*...good luck with the test. I'm all test'd out. I got class and homework for the majority of my day 
1,@Nightwyrm I made pancakes this morning - basically dairy free (use Rice milk and Rice Oil) - wife and kids love it! me too 
0,had an absolutely amazing weekend but now stuck in babbage doing work 
0,My stomach is actually rumbling 
0,i don't remember my eyes ever being this puffy. I guess days of crying does that to you 
1,"@patrozoo No, TPB will stand as is what ever happens. it's out of our control anyhow. "
1,@roxanahannah  hiiii ms rox!!!  right down the bar from me in costa rica... doesn't get much better than this!  
0,I know stuff that I wish I didn't know. People really do disappoint you a lot sometimes. 
1,I told them 2 tell u @blakkbarbie but @shaefreeman &amp; @bkbap threaten me  lol
0,Going to sleep at 05:00 am 
0,I'm so hoping for a better day... 
1,@Den_Mom Maybe people would start looking for us... like &quot;where's Waldo&quot; but &quot;where's the CKC&quot;?  
0,http://twitpic.com/3naz5 - I have this pain in my chest... wonder what it's from 
1,jk.  but you know you want it. ;]
0,@MTcoffinz of course! Only sorry I didn't get more pics 
1,"@grayle I'd give some examples of long sms written entirely with emoticons, wd be fun "
0,Whoohoo now I have really holidayss.  But my stomach hurtss   I'm now gonna watch sonnywithachance/hannahmontana/jonas &amp; much more eps.
1,@itsLissa LOL yeah don't donate another $200+ to starbucks in june    some hot chocolate or coffee actually sounds good in this weather
1,has just redecorated 'the wall' 
1,   uploading pictures on friendster 
0,I think I'm ready to lay in bed and watch a movie.  Long day and nothing really got accomplished 
0,"@nickchester Damn you, it only got released in NY   Is it worth watching whenever it hits DVD?"
0,@OnyXx_B all the shows are sold out  so I have to wait til tomorrow or sunday...
1,@affiliatetip blog.shareasale.com 
1,@suasex Sophie Ellis Bexter looks like Monica Gellar in the video for &quot;Catch Me.&quot; 
1,"@dannykurily hey dannyK, who were playing the cute without e acoustic on your latest blog? was it you? and who? that is very beautiful "
1,@elleNphilly my fellow Aquarian! 
0,Oh so tired school and work is a pain in the butt. no partying for me for the next two weeks have to save my money 
0,@noesh I know!! Damn it! 
1,OMG jussaw star trek!I LUVED IT 
0,@kyle270 what time did you go to bed last night then?trust it to be the night that i stay on msn that you go to bed earlier  xx
1,@PartnerinSANITY I am terrific!  You?    Ready for a new week?
0,"Mann, Billie's mean!! poor little Tod's face is bleeding "
0,Well' nevermind. Galaxy Music jipped Tim on strings! Noooo. I feel so bad now  
0,"I'm getting a bit pissed off with being so damn knackered after work.. I only did 9 hours today, and it's kicked the stuffing out of me "
1,@isaacn86 Thanks! Funny cause it's true! 
1,"@MelOhSoRetro not you obviously, lmao "
1,http://twitpic.com/697fn - Lick-o-lips. Spoilt for choice!! 
1,@MoreInteresting yes to 1 &amp;9 look at 8 again! 
1,Fly to your heart-Selena Gomez 
1,"@kelvintraves going to a big flea market today. it's about an hour &amp; a half away, &amp; is most busy in the morning. "
0,I love how im getting my updates on time from everyone im following on my phone except for Jason's  Stupid Twitter! haha.
1,so happy that this is the last week of school but then regents and then summmerrrr !!! 
0,it hasn't even been 2 hrs and i already miss facebook   
0,Really surly right now. GRRRR! 
0,"How do you forget about your best friends birthday that u were with for nearly 4 years? I'm so sorry Jay, love u always xx "
1,@TheMiracleMusic - olz ete es el 2do mensaje q te llega primix!!!!!! 
1,Sun is out here  @ http://is.gd/S3gS
0,"@alkhemist_mark nods &amp; frowns... Just because we don'tgo through these struggles, doesn't mean we should let them happen elsewhere "
0,@HamzaZafar That song reminds of Pakistan's humiliating defeat against India in 1996 Worldcup Quarter FInal  #t20
0,I dont know what i did 
1,@jeffcrossphoto Thanks for the comment on my blog Jeff...  means a lot to get comments as well as views 
1,@PrincessSuperC bye SuperC!! GOOD LUCK IN ALL!! 
1, Goodmorning again! haha. ) uggh. i'm getting kinda hungry :|
0,@Trace027 had tons of them for days now 
0,@fifinoir We ca't switch roles - I like my early rising! We missed going to the market today because of the huge lay in 
0,@xpaulina93x You on FF... Cuz no one noticed that I'm there 
1,I've had @thereadyset in my head all dayyyy 
1,#Iremember having to stand on a chair or stool to brush my teeth 
0,"The hardware in this place must be communicating secretly. It's a strike I tellsya, 3 sets of HDD failures in 2 weeks "
1,@carliijonas01 yes you would.. its awesome!? They do a lot of events here!?  where do u live??
0,i probably won't be back until much later tonight. 
1,@yousha1  http://myloc.me/24Bh
1,@Chandlermarieb your saying that now 
1,&quot;Let me hug you or else I won't get A for exam!&quot; *hugs* I love my brother. 
1,Goodnight. 
1,I'm home...time to get breakfaaaaast 
1,Hola! Back from the beautiful city of Barcelona. Hello to all my new followers and thanks for following me 
1,that was my last pill!! *dance* 
1,"wow,sissy just turned 18! she's old!XD haha. sorry sissy..you are still my favorite sis!  btw,helloooo SUNDAY!! and goodmorning PEEPS!"
1,Ahh  today is good. My girlfriend amazes me &lt;3333
1,rascal flatts concert....so excited! 
1,thanks @StyleWeekly and @lewisginter for the #followfriday love. Back atcha  PS voted for an awesome cause yet today? http://bit.ly/WzO6R
0,Haven't replied to email in days or responded to posts much. Apologies to everyone 
0,@mahhriahh Nothing is showing up :S 
0,"oh well finally i got blackberry. but no bold, low supply in vancouver. "
1,@dchiodo y thank u.. hello 
1,"@KathyFriend Everything is in the apartment or in my car!  We (Mom's Husband, Friend Holly, &amp; Myself) got it all done!  I'm so blessed!"
1,Converting DVDs to Ipod format. 
0,My arm and wrist hurts 
1,@msroxxyslim Lolz why I get ur message just now from 11hours ago about Brancy.. I told u there is no us 
0,@Saimens On www.pelota-events.nl/media.html no infomation  and the horizontal menu goes from 'media' to 'events'; not logical
0,@iAlejandro YES!! it suuckss so much! 
0,sofar my iphone is useless since updating to os3.0   Right now Apple feels like M$. I never had this kind of issue with apple updates BF
1,"@machiatto07 I was in KL for the weekend, dude! "
0,"Baking a yellow cake!  Yum, I'm so excited. (via @jasonlmay) while his wife is on a diet.  meanie!!"
0,"is in @monkeyleader's office, fixin' his craptop. Except it is pretty dead. "
0,@JordanAshleigh Thats the jordan i know and love (L) don't ever go on a nick hating mood again close to the concert that scared me 
1,@shannon_anicas will do 
0,@LeafyVC I went to one that I quite liked but forgot the name and address  Was asian food. Not &quot;Saf&quot; but good still.
1,@dinuks switch to something else then 
0,"Up early tomorrow, hope the Elgin Doctors will see me... have the biggest fuck-off ulcer on the back of my throat! And sore ears  Ouch!"
0,I feel so fat and ugly when i wear flat shoes 
1,I hope... 
1,@cmonaussiecmon Like clockwork - I love it. Good morning. 
1,@EP31 U really only get 3 channels? I can send u a whole bunch of links to watch stuff online if you want 
0,@SatsukiTaisho I got really angry :s I just got into one of my shitty moods 
1,"@parlotones Hey how abt 'The Periwinkle Pizza' i dunno, just a random thought "
0,"ako mashado? Ma, i'm not doing anything. I'm upstairs leaving you all alone "
1,"OK, enough of this daydreaming... Time to go! Luckily I'll have the disposition [?] to go to the gym later. Bye! "
1,is now officially offline for next 6 hours. going for exam. keep me in prayers. see you twitterland after a while! 
0,I should have worn my night guard last night.  my jaw doesn't want to open all the way.
1,@markhoppus good thing i got my tickets already 
1,@spanx Could be worse. Could be High School Musical 3 for the millionth time. Thankfully i've reclaimed the TV and F1 is on. 
1,what a great long day i had i think am just going to sleep like a ........  good night every body
1,finally home! is 2:30am already n i have to wake up tomorrow at 7am...i hope my super nice professor forgive me if i arrive late tomorrow 
0,tug boat's coming! tug boat's coming!  he's going offshore very very soon!  one week is the longest he's been offshore. *cries*
0,Its a beautiful new day in fort worth. Off to the mall to get some basic essentials. Moversll be here in 7-15 days 
0,I'm disappointed the Spurs lost tonite. It's not looking good. Hope the Spurs show up Monday nite. 
1,"@denise_ong Congrats and May the Lord continue to bless you two in the days, months and years to come! "
1,Watching two live streaming videos side by side on my laptop.  He ihe.
0,another lonely day 
1,Hanging around and relaxing. 
1,Came back from rehab (pool party) at hard rock casino. guys tocuhing my abs and gals grabbing my butt. i feel like a piece of meat 
1,@Ticklemejoey paranoid is playing at my gym right now 
1,@tweetie @atebits  Tweetie for mac is brilliant  ?
1,At Death Guild now. Still in my bathing suit 
0,need a new ipod. no more space 
0,"my new anti-virus ive just installed seems to be so effective, i struggle to open anything on the internet "
0,"Uh what's that - hardly any Yoga classes this weekend  ok then, time for a hair-cut then!"
1,http://bit.ly/NCad0    I like this picture 
1,@rachLOVESmcfly i also say lol too much  actually i just talk to much aha xx
1,@sipdrink  oh and don't forget our online festival guide  http://bit.ly/uEEiM
1,wants the GTR2 EVOLUTION 
1,@ShanteCurtis heeeeey my prefer siiiis  tomorrow I go to Valencia and i dont have twitter T.T comeback to my home this tuesday! luv ya! 
1,Considering how far ahead @GarethM operates if he's writing about Apollo XI  Though curiously I was reviewing my 16 July prog last nightï¿½
0,christina is making fun of my nugget  she won't leave me alone its fucking 4am
1,Vote for @gfalcone601 for MsTwitterworld on http://bit.ly/tXZX3 
1,@touchcream hï¿½hï¿½ 
0,@tommcfly im trying to vote for you on the mr twitter universe thingy and i can vote for everyone but you 
0,Done revising for the day - exams on thursday! Off out for an indian tonight for a mates birthday! Gonna miss the apprentice 
1,@OfficialMe Im having trouble sleeping too. Its good to know you got a day off. Thats always a good thing. 
1,@mikeyway i hope you win for Mr twitter universe 
1,@holacattsays Enjoy YOUR educational lesson. 
0,"@cobslakeshore we have a problem, we bought bread on friday and we are already out  why do you make your bread oh soooo good?"
1,I'm off the the fair now. Wish me luck &amp; sunshine! Enjoy your day 
0,My family and me are going out to a movie during the MTV movie awards!   i have to record it. Argg.
0,@brandyway haha me and @Starfall_tears were freaking out. We were forced myspace IM instead. 
1,@seanyRK - follow me bc you love me  lmao
0,Just back from 6 flags &amp;&amp; I'm bright red! 
0,Fondled the Canon SX at Best Buy.  Still unsure.  
0,@megm3g Yay! and then not so yay 
1,grinning like a Cheshire cat.... ....happy as hell. they made my day  ??
0,@D_Holt david I hope @4everBrandy says hi to me... I love her sooo much!!! 
0,I need monies. I wanna go Shanghai. I wanna go Korea. I wanna go Korea 
0,Cold and fluey 
0,I need a 3g card 
1,"See, can't even type right ... last tweet should be &quot;Computer&quot; not &quot;Cinputer&quot;. It deserves to be punched now. "
1,"@hamsterkitten i don't know, but i always reach for the margaritas first. i think its the tequila "
1,@RHole at least he went happy 
1,"@tepidRAiN yeah, it's only a program admittance so no biggie "
0,alright there aint shit on the TV! lol...bored 
1,Goodnight everybody  x
0,Watching X-Men III...and feeling a bit blue ---&gt; having car problems!  
1,@tehlike how about stuff.cs 
1,@EliteTravelGal The vaccine is therapeutic not preventitive so you really should hope never to need it 
1,"@guykawasaki ah yes I remember now, I thought as much. "
1,@danielradcliffe -totally intrigued to know if that is you! and your wee dogs are pretty cool  have to say im quite excited about this! x
0,"Well, crap. "
0,"In a .jp restaurant, and they are playing a song that I've been trying to hunt down for the past few weeks. Someone's playing with me "
1,@colinstars make your own #BandsIDemandToComeToManila  thanks
1,@manovotny eat the most spicy thing in there for me 
1,Thanks Thouq  enjoy your lunch in a while.
1,hooray for exercise!! my legs finally stopped hurting at random intervals... guess the muscles were starting to atrophy... doing good 
1,@F1sasha - FOOOOOOOOOOOOOOOOOOOOOD 
0,Sad day. Must attend a funeral of a close family friend. Sigh 
0,@ColdHearted19 aww hope its not  did u hear boutt what bb r doing tonighttt?
0,"@JadinShropshire yeah, it was sick. "
0,I accidently swallowed &quot;it&quot; Now i feel very sick. 
1,work! twins game tomorrow 
0,now working. need money!! lol ah... i feel like shit...  life is bored ((
0,@JoBabybliss I hope that strange couch is a comfy one if that is where you'll be sleeping tonight 
1,Family Guy... new series just started :O it was hilerious. 
0,football is on look like geelong will kick ass again 
1,lol Ray en Anita  (2 unlimited = Dutch hip hop duo from the nineties)  ? http://blip.fm/~4kufu
0,Neighbor Charles finished adding hardwood mulch to our backyard. Driving his truck in the backyard allowed him to finish quickly. 
0,i fell off my bike again 
0,is at work 
0,Going to a funeral with my friend.  
0,twitter reverted to an old pic  what's with that?
1,back in bed.  we're pathetic.  but i kinda like it.....alot 
1,is waiting for loft story (canadian reality show) to start; hahah soo excited 
0,@officialTila well that sucks for me i'm no where near LA  
1,"MANface Ramos you're a 33 year old BUM hitting up 20 year old girls on MySpace.com, so shut those dentures up. "
0,this is my NEW twitter. erg im so mad i lost the old one  #bts
0,"feeling a little better , not 100% . i hate feeling like crap "
0,"@looseitall - ahh i know what you mean about being forced to eat, i've got family dinners every night  sounds like you're doing good tho!"
0,missing her other half 
